CLICKS,IMPRESSIONS,COST,BID,TARGET_CONV
0,1,0,6.68,0
0,7,0,6.68,0
0,5,0,7.68,0
0,1,0,7.33,0
0,2,0,7.33,0
0,5,0,7.33,0
0,2,0,6.68,0
0,2,0,7.18,0
1,6,3.79,7.18,0
0,2,0,6.68,0
0,1,0,0.28,0
0,2,0,6.68,0
0,3,0,7.18,0
0,1,0,7.18,0
0,0,0,7.33,0
0,1,0,7.33,0
0,1,0,0.28,0
0,2,0,7.83,0
0,4,0,7.83,0
0,2,0,7.68,0
0,1,0,7.68,0
0,1,0,6.68,0
0,4,0,3.99,0
0,5,0,5.68,0
0,3,0,4.8,0
0,2,0,7.83,0
0,8,0,7.68,0
0,4,0,7.68,0
0,3,0,7.68,0
0,2,0,6.68,0
0,3,0,6.68,0
0,2,0,6.68,0
0,7,0,6.68,0
0,1,0,4,0
0,1,0,7.33,0
0,2,0,7.83,0
0,11,0,7.83,0
0,2,0,8.33,0
0,0,0,8.83,0
0,5,0,8.83,0
1,7,2.33,7.68,0
0,2,0,3.99,0
0,2,0,3.99,0
0,3,0,3.99,0
0,2,0,2.53,0
1,2,2.11,2.53,0
0,1,0,2.53,0
0,1,0,7.33,0
0,3,0,7.33,0
0,3,0,7.33,0
0,1,0,7.33,0
0,1,0,0.28,0
0,4,0,7.83,0
0,5,0,7.83,0
0,0,0,9.33,0
0,5,0,7.68,0
0,1,0,7.68,0
0,1,0,7.33,0
0,1,0,7.33,0
0,3,0,7.33,0
0,1,0,7.83,0
0,1,0,7.83,0
0,1,0,7.33,0
0,2,0,7.33,0
0,1,0,6.68,0
0,1,0,6.68,0
0,6,0,6.68,0
0,2,0,6.68,0
1,3,4.96,14.68,0
0,2,0,14.68,0
0,2,0,13.67,0
0,1,0,0.28,0
0,2,0,13.67,0
0,4,0,13.67,0
0,2,0,0.28,0
0,5,0,8.18,0
0,1,0,13.67,0
0,2,0,9.68,0
0,2,0,7.68,0
0,2,0,8.68,0
0,8,0,9.68,0
0,4,0,9.68,0
0,2,0,13.67,0
0,2,0,0.28,0
0,1,0,6.68,0
0,3,0,7.53,0
0,1,0,7.53,0
0,2,0,7.53,0
0,3,0,4.68,0
0,1,0,4.68,0
0,3,0,6.68,0
0,1,0,1.38,0
0,2,0,1.38,0
0,1,0,1.38,0
0,1,0,1.38,0
0,1,0,0.28,0
0,1,0,1.38,0
0,1,0,0.28,0
0,1,0,1.38,0
0,1,0,1.38,0
0,1,0,1.38,0
0,3,0,1.38,0
0,1,0,1.38,0
0,2,0,0.28,0
0,1,0,1.38,0
0,3,0,3.38,0
0,1,0,3.38,0
0,1,0,1.38,0
0,1,0,0.28,0
0,1,0,1.32,0
0,4,0,5.68,0
0,2,0,6.18,0
0,1,0,3.34,0
0,1,0,6.68,0
0,2,0,6.68,0
0,2,0,6.68,0
0,2,0,6.68,0
1,3,2.09,1.32,0
0,1,0,2.04,0
0,2,0,2.88,0
0,1,0,2.04,0
0,1,0,2.04,0
0,1,0,2.04,0
0,1,0,2.54,0
0,2,0,2.54,0
0,1,0,2.04,0
0,1,0,2.54,0
0,0,0,2.04,0
0,1,0,2.04,0
1,1,1.78,2.04,0
0,1,0,2.04,0
1,1,2.56,2.04,0
0,1,0,2.04,0
0,2,0,2.04,0
0,2,0,2.04,0
0,2,0,2.1,0
0,2,0,2.1,0
0,2,0,2.1,0
0,2,0,2.1,0
0,2,0,2.1,0
0,3,0,0.28,0
0,1,0,2.1,0
0,2,0,2.6,0
0,1,0,2.1,0
0,7,0,2.6,0
0,3,0,3.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,0,0,2.1,0
0,1,0,2.1,0
0,2,0,2.1,0
0,2,0,0.28,0
0,1,0,3.1,0
0,2,0,2.1,0
0,4,0,2.1,0
0,1,0,0.28,0
0,2,0,2.6,0
0,1,0,2.6,0
0,3,0,2.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,2,0,2.1,0
0,2,0,2.1,0
0,5,0,2.1,0
0,2,0,2.1,0
0,1,0,2.1,0
0,3,0,2.1,0
0,1,0,2.1,0
0,4,0,2.6,0
0,1,0,2.6,0
0,2,0,2.6,0
0,3,0,2.6,0
0,2,0,2.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,2,0,2.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,1,0,2.6,0
0,1,0,2.1,0
0,1,0,0.28,0
1,2,1.39,2.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,2,0,2.1,0
0,3,0,2.1,0
0,1,0,2.1,0
0,2,0,2.6,0
0,1,0,2.6,0
1,7,1.44,2.6,0
0,1,0,2.6,0
0,1,0,2.1,0
0,3,0,3.1,0
0,1,0,3.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,2,0,2.1,0
0,1,0,1.62,0
0,1,0,2.1,0
0,2,0,1.62,0
0,1,0,2.1,0
0,2,0,2.1,0
0,2,0,3.1,0
0,1,0,2.1,0
0,1,0,2.1,0
0,1,0,1.62,0
0,1,0,1.99,0
0,1,0,7.26,0
0,1,0,7.26,0
0,3,0,7.27,0
0,2,0,7.27,0
0,2,0,7.27,0
0,2,0,7.27,0
1,2,3.1,7.27,0
0,2,0,6.68,0
0,1,0,5.37,0
0,2,0,5.37,0
0,2,0,5.37,0
0,3,0,5.37,0
0,2,0,5.37,0
0,2,0,5.37,0
0,1,0,5.37,0
0,4,0,5.37,0
0,1,0,0.28,0
0,2,0,5.37,0
2,3,3.28,5.37,0
0,3,0,5.37,0
0,2,0,5.37,0
1,2,1.76,5.37,0
0,1,0,1.96,0
0,2,0,5.37,0
0,1,0,,0
0,3,0,2.39,0
0,1,0,2.39,0
0,1,0,4.68,0
0,2,0,6.68,0
0,2,0,6.68,0
0,1,0,6.68,0
0,1,0,6.68,0
0,1,0,6.68,0
0,1,0,0.28,0
0,2,0,6.68,0
0,1,0,6.68,0
0,2,0,6.18,0
0,1,0,6.68,0
0,1,0,7.18,0
0,1,0,6.69,0
0,1,0,6.69,0
0,3,0,0.28,0
0,1,0,6.68,0
0,4,0,6.69,0
0,1,0,6.69,0
0,1,0,6.69,0
0,1,0,6.69,0
0,1,0,6.19,0
0,1,0,6.69,0
0,1,0,6.69,0
0,2,0,6.69,0
0,4,0,6.69,0
0,1,0,6.69,0
0,3,0,6.69,0
0,1,0,8.69,0
0,4,0,8.69,0
0,2,0,8.69,0
0,1,0,8.69,0
0,0,0,6.68,0
0,1,0,6.69,0
0,1,0,6.68,0
0,1,0,7.18,0
0,1,0,6.68,0
0,1,0,6.68,0
0,2,0,6.68,0
0,2,0,7.18,0
0,1,0,7.68,0
0,1,0,7.68,0
0,1,0,6.68,0
0,1,0,6.69,0
0,1,0,5.68,0
0,1,0,6.68,0
0,1,0,4.68,0
0,1,0,4.68,0
0,1,0,4.68,0
0,1,0,6.68,0
0,1,0,,0
0,1,0,0.28,0
0,4,0,7.6,0
0,2,0,7.6,0
0,2,0,7.6,0
0,4,0,7.6,0
0,1,0,8.35,0
0,2,0,8.35,0
0,3,0,7.1,0
0,2,0,8.63,0
0,-1,0,,0
0,1,0,,0
0,1,0,,0
0,3,0,6.03,0
0,4,0,6.03,0
0,2,0,4.68,0
0,3,0,4.68,0
0,2,0,0.27,0
0,6,0,4.68,0
0,1,0,2.68,0
0,1,0,0.28,0
0,3,0,0.26,0
0,4,0,2.38,0
1,1,4.33,4.68,0
0,3,0,4.68,0
0,1,0,6.03,0
0,5,0,0.28,0
0,1,0,6.53,0
0,5,0,7.03,0
0,4,0,7.03,0
0,3,0,0.27,0
0,7,0,6.03,0
0,1,0,6.03,0
0,3,0,6.03,0
0,2,0,6.03,0
0,2,0,6.03,0
1,1,4.72,6.03,0
0,2,0,0.28,0
0,1,0,6.03,0
0,2,0,6.03,0
0,4,0,6.03,0
0,1,0,0.27,0
0,1,0,6.03,0
0,3,0,6.03,0
0,2,0,6.18,0
0,1,0,6.18,0
0,2,0,6.68,0
0,2,0,6.53,0
1,4,6.6,6.53,0
0,2,0,0.28,0
0,3,0,0.28,0
0,2,0,6.03,0
0,1,0,0.28,0
0,3,0,6.03,0
0,1,0,6.03,0
0,1,0,6.03,0
0,2,0,6.03,0
0,2,0,6.03,0
0,1,0,6.03,0
0,0,0,6.03,0
0,2,0,6.03,0
0,1,0,5.61,0
0,1,0,6.53,0
0,3,0,6.53,0
0,1,0,6.53,0
0,2,0,0.28,0
0,2,0,0.28,0
0,1,0,6.03,0
0,2,0,6.03,0
0,8,0,5.53,0
0,0,0,6.03,0
0,9,0,6.03,0
0,3,0,0.28,0
0,1,0,6.03,0
0,2,0,6.03,0
0,4,0,6.03,0
0,1,0,6.03,0
0,1,0,6.03,0
0,2,0,6.03,0
0,1,0,8.03,0
0,1,0,8.03,0
1,2,5.93,8.03,0
0,2,0,7.53,0
0,1,0,6.03,0
0,2,0,5.71,0
0,1,0,5.71,0
0,4,0,0.28,0
0,7,0,0.28,0
0,2,0,4.68,0
0,4,0,6.21,0
0,3,0,5.68,0
0,2,0,5.68,0
2,5,6.55,5.68,0
0,1,0,5.71,0
0,1,0,5.71,0
0,4,0,5.68,0
1,2,4.75,5.68,0
0,3,0,5.68,0
0,2,0,5.68,0
0,2,0,5.68,0
0,4,0,6.18,0
0,3,0,6.18,0
0,1,0,7.18,0
0,1,0,7.18,0
0,1,0,5.68,0
0,1,0,5.68,0
0,1,0,6.18,0
0,2,0,6.68,0
0,1,0,3.34,0
0,1,0,2.88,0
0,3,0,6.68,0
0,1,0,6.68,0
0,3,0,6.68,0
0,4,0,6.68,0
0,4,0,6.68,0
0,2,0,5.71,0
0,1,0,0.28,0
0,2,0,6.21,0
0,2,0,6.21,0
0,1,0,0.28,0
0,1,0,6.71,0
0,2,0,7.21,0
0,5,0,6.36,0
0,5,0,6.36,0
0,6,0,6.36,0
0,2,0,6.36,0
0,5,0,2.88,0
0,3,0,0.28,0
0,1,0,5.86,0
0,1,0,0.28,0
0,6,0,5.36,0
0,4,0,5.36,0
0,4,0,0.28,0
0,2,0,6.36,0
0,1,0,6.36,0
0,1,0,6.86,0
0,2,0,6.36,0
0,4,0,6.36,0
0,1,0,6.86,0
0,2,0,6.86,0
0,1,0,6.36,0
0,1,0,6.36,0
0,3,0,6.36,0
0,1,0,6.36,0
0,2,0,0.28,0
0,1,0,6.36,0
0,1,0,0.28,0
0,0,0,6.36,0
0,5,0,6.36,0
0,1,0,6.36,0
0,2,0,6.36,0
0,2,0,6.86,0
0,1,0,6.36,0
0,1,0,6.36,0
0,8,0,6.36,0
0,1,0,4.71,0
0,1,0,4.71,0
0,7,0,4.71,0
0,1,0,5.21,0
0,2,0,4.71,0
0,4,0,6.21,0
0,1,0,6.21,0
0,1,0,4.71,0
0,1,0,4.71,0
0,1,0,4.71,0
0,1,0,4.71,0
0,2,0,5.21,0
0,3,0,0.28,0
0,3,0,5.21,0
0,1,0,5.21,0
0,1,0,4.71,0
0,1,0,4.71,0
0,2,0,4.71,0
0,1,0,4.71,0
0,5,0,4.71,0
0,1,0,4.71,0
0,5,0,4.71,0
0,1,0,4.71,0
0,2,0,5.21,0
0,1,0,5.21,0
0,1,0,4.68,0
0,2,0,4.71,0
0,0,0,4.71,0
0,3,0,4.71,0
0,1,0,4.71,0
0,1,0,0.28,0
0,3,0,5.21,0
0,3,0,0.28,0
0,2,0,5.71,0
0,2,0,5.71,0
0,7,0,6.21,0
0,3,0,0.28,0
0,7,0,6.71,0
1,1,3.62,0.28,0
0,2,0,7.21,0
0,1,0,7.18,0
0,1,0,4.71,0
0,1,0,4.71,0
0,1,0,4.71,0
0,2,0,4.71,0
0,3,0,5.21,0
0,2,0,5.21,0
0,1,0,5.21,0
0,2,0,4.71,0
0,1,0,4.71,0
1,6,1.77,4.71,0
0,3,0,4.71,0
0,2,0,5.21,0
0,0,0,5.21,0
0,3,0,5.21,0
0,1,0,5.21,0
0,2,0,4.71,0
0,0,0,4.71,0
0,1,0,5.21,0
0,3,0,0.28,0
0,3,0,6.21,0
0,3,0,0.28,0
0,4,0,7.21,0
0,4,0,6.71,0
0,3,0,6.71,0
0,6,0,6.68,0
0,2,0,6.68,0
0,3,0,4.71,0
0,2,0,0.28,0
0,2,0,5.21,0
0,3,0,6.21,0
0,5,0,6.21,0
0,2,0,6.21,0
0,4,0,4.71,0
0,1,0,4.71,0
0,1,0,0.28,0
0,1,0,5.21,0
0,5,0,5.21,0
0,11,0,5.71,0
0,1,0,0.28,0
0,1,0,4.71,0
0,1,0,4.71,0
0,4,0,4.71,0
0,5,0,0.3,0
0,2,0,4.71,0
0,0,0,5.21,0
0,6,0,5.21,0
0,1,0,5.71,0
0,7,0,5.71,0
0,9,0,5.71,0
0,5,0,5.71,0
0,7,0,5.71,0
0,1,0,5.71,0
0,1,0,5.71,0
0,3,0,4.68,0
0,1,0,4.71,0
0,2,0,4.71,0
0,1,0,4.71,0
0,2,0,4.71,0
0,3,0,3.5,0
0,1,0,4.71,0
0,2,0,5.71,0
0,1,0,5.71,0
0,3,0,5.71,0
0,2,0,5.71,0
0,5,0,6.21,0
0,1,0,6.21,0
0,4,0,4.71,0
0,7,0,4.71,0
0,4,0,4.71,0
0,1,0,4.71,0
0,2,0,4.71,0
0,4,0,4.71,0
0,2,0,4.68,0
0,2,0,4.71,0
0,1,0,0.28,0
0,1,0,5.71,0
0,2,0,5.71,0
0,3,0,5.71,0
0,2,0,6.21,0
1,3,3.61,6.21,0
1,2,2.87,6.21,0
0,4,0,3.81,0
0,4,0,3.2,0
0,1,0,3.81,0
0,2,0,3.81,0
0,4,0,0.28,0
0,0,0,0.28,0
0,2,0,4.71,0
0,1,0,4.71,0
0,1,0,0.28,0
0,1,0,5.21,0
0,1,0,5.21,0
0,3,0,5.21,0
0,5,0,5.21,0
0,1,0,5.21,0
0,0,0,5.21,0
0,1,0,3.81,0
0,1,0,4.71,0
0,2,0,4.71,0
0,2,0,4.71,0
0,3,0,4.71,0
0,2,0,4.71,0
0,2,0,4.71,0
0,4,0,3,0
0,2,0,3,0
0,1,0,4.71,0
0,1,0,,0
0,2,0,11.82,0
0,4,0,11.82,0
0,1,0,12.2,0
0,1,0,12.2,0
0,4,0,12.2,0
0,1,0,12.2,0
0,1,0,14.2,0
0,6,0,12.2,0
0,3,0,12.2,0
0,2,0,12.2,0
0,1,0,12.2,0
0,3,0,8.68,0
0,2,0,8.18,0
0,1,0,7.68,0
0,2,0,8.68,0
0,1,0,9.18,0
0,2,0,8.68,0
0,2,0,0.28,0
0,1,0,7.68,0
0,1,0,7.68,0
0,5,0,9.18,0
0,2,0,7.68,0
0,1,0,4.68,0
0,2,0,4.68,0
0,1,0,9.68,0
0,4,0,9.68,0
0,1,0,6.68,0
0,1,0,6.68,0
0,3,0,,0
0,1,0,2.68,0
0,2,0,12.24,0
0,2,0,12.24,0
0,1,0,12.24,0
0,2,0,12.24,0
0,3,0,12.24,0
0,2,0,12.24,0
0,2,0,12.24,0
0,1,0,12.24,0
0,13,0,12.24,0
0,2,0,12.24,0
0,1,0,12.24,0
0,2,0,12.24,0
0,1,0,6.68,0
0,2,0,12.24,0
0,1,0,12.24,0
0,2,0,12.24,0
0,2,0,12.24,0
0,1,0,12.24,0
0,3,0,12.24,0
0,2,0,12.24,0
0,2,0,11.74,0
0,8,0,12.24,0
0,2,0,12.24,0
0,1,0,14.24,0
0,2,0,14.24,0
0,1,0,9.45,0
0,1,0,9.45,0
0,1,0,5.68,0
0,1,0,8.68,0
0,1,0,5.68,0
0,2,0,5.68,0
0,2,0,10.81,0
1,24,1.28,10.81,0
0,2,0,10.81,0
0,4,0,10.81,0
0,2,0,10.81,0
0,2,0,10.81,0
0,3,0,11.31,0
0,1,0,10.81,0
0,3,0,10.81,0
0,5,0,10.81,0
0,2,0,10.81,0
0,6,0,10.81,0
0,2,0,10.31,0
0,1,0,0.28,0
0,2,0,10.81,0
0,2,0,8.68,0
0,4,0,8.8,0
0,3,0,8.8,0
0,2,0,8.8,0
0,8,0,0.28,0
0,1,0,6.68,0
0,0,0,0.28,0
0,2,0,0.28,0
0,2,0,7.68,0
0,2,0,7.68,0
1,4,3.62,8.18,0
0,4,0,8.8,0
0,1,0,0.28,0
0,1,0,9.8,0
0,4,0,6.68,0
0,2,0,6.68,0
0,2,0,6.68,0
0,3,0,6.68,0
0,3,0,8.8,0
0,2,0,9.3,0
0,1,0,9.3,0
0,6,0,9.3,0
0,6,0,9.3,0
1,3,3.45,9.3,0
1,2,2.48,0.28,0
0,5,0,9.3,0
0,1,0,9.3,0
0,1,0,6.68,0
0,2,0,8.8,0
0,2,0,8.8,0
0,1,0,8.8,0
0,2,0,8.8,0
0,4,0,8.8,0
0,1,0,8.8,0
0,2,0,7.68,0
0,14,0,7.68,0
0,1,0,0.28,0
0,4,0,8.68,0
0,3,0,0.28,0
0,9,0,4.68,0
0,1,0,7.68,0
0,2,0,8.8,0
0,2,0,8.8,0
0,1,0,9.3,0
0,3,0,7.68,0
0,5,0,8.8,0
0,1,0,9.3,0
1,4,2.81,9.3,0
0,3,0,9.18,0
0,5,0,8.68,0
0,15,0,8.8,0
0,7,0,8.8,0
0,5,0,7.68,0
0,3,0,7.68,0
0,6,0,8.18,0
0,2,0,7.68,0
0,2,0,8.18,0
0,0,0,7.68,0
0,1,0,6.68,0
0,5,0,6.68,0
0,5,0,8.8,0
0,2,0,0.28,0
0,1,0,9.68,0
0,4,0,9.68,0
0,2,0,9.68,0
0,6,0,6.68,0
0,2,0,7.18,0
0,4,0,6.68,0
0,1,0,8.8,0
0,2,0,9.18,0
0,2,0,8.68,0
0,10,0,7.68,0
0,3,0,7.68,0
0,2,0,7.68,0
0,6,0,6.68,0
0,3,0,4.68,0
0,2,0,5.68,0
0,1,0,8.68,0
0,3,0,4.68,0
0,2,0,8.8,0
0,2,0,8.8,0
0,2,0,8.8,0
1,4,3.45,8.8,0
0,1,0,8.8,0
0,1,0,8.8,0
0,2,0,6.68,0
0,1,0,0.28,0
0,3,0,6.68,0
0,2,0,4.68,0
0,2,0,4.68,0
0,2,0,9.23,0
0,3,0,9.23,0
0,2,0,9.23,0
0,2,0,9.23,0
0,3,0,0.28,0
0,2,0,9.23,0
0,1,0,6.18,0
0,2,0,6.18,0
1,1,6.67,9.23,0
0,2,0,9.23,0
0,7,0,0.28,0
0,1,0,9.23,0
0,1,0,9.23,0
0,2,0,9.23,0
0,2,0,0.28,0
0,4,0,9.23,0
0,1,0,9.23,0
0,3,0,9.23,0
0,2,0,9.23,0
0,2,0,9.23,0
0,1,0,8.98,0
0,1,0,8.98,0
0,4,0,9.23,0
0,4,0,9.23,0
0,2,0,11.23,0
0,2,0,0.28,0
0,1,0,9.23,0
0,1,0,9.23,0
0,2,0,9.23,0
0,1,0,9.23,0
0,3,0,9.85,0
0,2,0,9.85,0
0,8,0,9.85,0
1,10,4.35,10.35,0
0,1,0,9.85,0
0,2,0,9.85,0
0,2,0,6.68,0
0,2,0,6.68,0
0,1,0,2.86,0
0,1,0,2.86,0
0,2,0,7.18,0
0,1,0,7.68,0
0,2,0,7.18,0
0,1,0,6.92,0
0,3,0,6.92,0
0,3,0,6.92,0
0,2,0,6.92,0
0,2,0,6.68,0
0,1,0,6.68,0
0,2,0,6.68,0
0,1,0,6.92,0
0,3,0,6.92,0
0,2,0,0.28,0
0,2,0,6.92,0
0,2,0,6.92,0
0,2,0,6.92,0
0,3,0,6.92,0
0,10,0,6.92,0
0,3,0,6.92,0
0,1,0,6.68,0
0,2,0,6.68,0
0,4,0,6.68,0
1,3,2.31,0.28,0
0,3,0,6.92,0
0,3,0,6.92,0
0,2,0,6.92,0
0,1,0,6.92,0
0,2,0,6.92,0
0,1,0,6.18,0
0,2,0,6.92,0
0,18,0,7.42,0
0,4,0,7.42,0
0,2,0,7.68,0
0,7,0,6.92,0
1,5,6.65,6.92,0
0,2,0,6.92,0
0,1,0,6.92,0
0,3,0,6.92,0
0,3,0,0.28,0
0,7,0,7.42,0
0,5,0,6.68,0
0,2,0,0.28,0
0,1,0,6.68,0
0,1,0,7.18,0
0,1,0,6.92,0
0,3,0,6.92,0
1,4,4.08,6.92,0
1,2,4.71,6.92,0
0,2,0,6.92,0
0,0,0,6.92,0
0,6,0,6.92,0
0,2,0,6.68,0
0,2,0,6.68,0
0,1,0,6.68,0
0,2,0,6.92,0
0,4,0,0.28,0
1,14,4.25,7.42,0
0,7,0,6.68,0
1,8,5.46,6.68,0
0,1,0,0.28,0
0,2,0,7.18,0
0,14,0,6.68,0
0,5,0,5.68,0
0,2,0,6.68,0
0,2,0,6.92,0
0,3,0,7.42,0
0,4,0,6.92,0
0,1,0,7.42,0
0,1,0,7.42,0
0,4,0,7.68,0
0,1,0,7.68,0
0,2,0,6.92,0
0,2,0,6.68,0
0,1,0,6.68,0
0,1,0,6.68,0
0,1,0,4.68,0
0,1,0,4.68,0
0,2,0,6.92,0
1,4,1.91,7.42,0
0,2,0,7.42,0
0,1,0,6.68,0
0,2,0,6.82,0
0,1,0,6.82,0
0,2,0,6.82,0
0,2,0,6.82,0
0,1,0,6.82,0
0,2,0,3.41,0
0,1,0,6.82,0
0,3,0,6.82,0
0,2,0,7.32,0
0,2,0,6.68,0
0,2,0,6.68,0
0,2,0,4.68,0
0,2,0,4.68,0
0,1,0,4.68,0
0,1,0,7.78,0
0,1,0,7.78,0
0,3,0,7.78,0
0,2,0,7.78,0
1,1,2.54,7.78,0
0,5,0,7.78,0
0,2,0,0.28,0
0,4,0,8.28,0
1,5,1.18,6.68,0
0,2,0,8.29,0
0,1,0,0.28,0
0,1,0,7.79,0
0,1,0,7.79,0
0,2,0,7.79,0
0,4,0,7.79,0
0,1,0,9.79,0
0,2,0,7.84,0
0,1,0,7.68,0
0,2,0,5.68,0
0,2,0,5.68,0
0,1,0,5.68,0
0,1,0,5.68,0
0,1,0,2.88,0
0,1,0,6.68,0
0,1,0,9.45,0
0,2,0,0.28,0
0,1,0,10.45,0
0,4,0,9.45,0
0,0,0,9.45,0
0,2,0,9.45,0
0,2,0,9.45,0
1,6,13.1,9.95,0
0,3,0,9.95,0
0,1,0,9.45,0
0,2,0,9.45,0
0,1,0,9.95,0
0,2,0,9.45,0
0,1,0,9.95,0
0,2,0,9.45,0
0,2,0,9.45,0
0,1,0,6.68,0
0,2,0,6.68,0
0,0,0,6.68,0
0,1,0,0.28,0
0,3,0,7.68,0
0,1,0,7.68,0
0,2,0,10.68,0
0,1,0,10.68,0
0,1,0,11.18,0
0,1,0,6.68,0
0,4,0,10.68,0
0,1,0,0.28,0
0,2,0,11.68,0
0,1,0,10.68,0
0,1,0,10.68,0
0,1,0,6.68,0
0,1,0,10.68,0
0,2,0,10.68,0
0,3,0,10.68,0
0,2,0,10.68,0
0,1,0,4.68,0
0,2,0,6.68,0
0,1,0,7.68,0
0,1,0,7.68,0
0,1,0,7.68,0
0,2,0,6.68,0
0,1,0,6.68,0
0,1,0,6.68,0
0,1,0,10.68,0
0,1,0,9.68,0
0,1,0,8.68,0
0,2,0,10.68,0
0,4,0,10.68,0
0,1,0,6.68,0
0,2,0,7.68,0
0,1,0,7.68,0
0,5,0,6.68,0
0,2,0,0.28,0
0,2,0,7.68,0
0,4,0,6.68,0
0,1,0,7.18,0
0,1,0,0.28,0
0,1,0,6.68,0
0,2,0,9.68,0
0,2,0,7.68,0
0,1,0,7.68,0
0,4,0,6.68,0
0,1,0,5.68,0
0,4,0,9.18,0
1,1,6.11,8.68,0
0,1,0,7.68,0
0,1,0,9.68,0
0,1,0,10.18,0
0,4,0,9.18,0
0,1,0,7.68,0
0,1,0,4.68,0
0,1,0,6.68,0
0,1,0,9.68,0
0,2,0,7.68,0
0,2,0,6.68,0
0,3,0,9.68,0
0,2,0,11.28,0
0,2,0,9.68,0
0,2,0,9.68,0
0,1,0,7.68,0
0,2,0,4.68,0
0,3,0,0.28,0
0,2,0,4.68,0
0,0,0,10.85,0
0,2,0,6.68,0
0,1,0,10.85,0
0,3,0,0.28,0
0,3,0,10.86,0
0,2,0,10.86,0
0,4,0,0.28,0
0,2,0,6.68,0
0,2,0,0.28,0
0,1,0,10.48,0
0,4,0,5.68,0
0,2,0,0.28,0
0,0,0,5.68,0
0,1,0,4.68,0
0,2,0,8.68,0
0,2,0,9.98,0
0,2,0,10.48,0
0,2,0,5.68,0
0,2,0,6.18,0
1,1,5.23,6.18,0
0,7,0,6.18,0
0,2,0,5.68,0
0,2,0,0.28,0
0,3,0,5.68,0
0,1,0,5.68,0
0,0,0,5.68,0
1,2,1.57,6.18,0
0,3,0,6.18,0
0,2,0,2.88,0
0,2,0,6.68,0
0,2,0,6.68,0
0,2,0,6.68,0
0,2,0,0.28,0
1,4,3.24,9.98,0
0,2,0,9.98,0
0,4,0,9.98,0
0,2,0,10.98,0
0,5,0,9.32,0
0,1,0,2.88,0
0,3,0,9.32,0
0,6,0,8.82,0
0,2,0,0.28,0
0,2,0,8.32,0
0,2,0,0.28,0
0,2,0,9.32,0
0,2,0,9.82,0
0,0,0,9.32,0
0,2,0,9.32,0
0,4,0,0.28,0
0,1,0,8.82,0
0,3,0,0.28,0
0,2,0,9.32,0
0,0,0,9.32,0
0,2,0,9.32,0
0,2,0,9.32,0
0,2,0,9.32,0
0,2,0,9.32,0
0,2,0,6.68,0
0,3,0,7.68,0
0,10,0,7.68,0
0,1,0,7.68,0
0,1,0,8.68,0
0,2,0,10.29,0
0,1,0,6.68,0
0,2,0,6.68,0
0,2,0,9.29,0
0,2,0,9.29,0
0,2,0,9.29,0
0,1,0,9.29,0
1,3,1.96,9.29,0
0,2,0,9.29,0
0,4,0,9.29,0
0,2,0,9.79,0
0,2,0,7.68,0
0,5,0,0.28,0
0,1,0,6.68,0
0,4,0,0.28,0
0,2,0,8.18,0
0,2,0,9.29,0
0,5,0,9.29,0
0,2,0,9.29,0
0,2,0,9.29,0
0,3,0,9.29,0
0,3,0,7.68,0
0,4,0,7.68,0
0,1,0,0.28,0
0,4,0,8.18,0
0,1,0,7.68,0
0,1,0,7.68,0
0,3,0,7.18,0
0,2,0,6.68,0
0,2,0,6.68,0
0,2,0,6.68,0
0,2,0,6.68,0
0,7,0,9.29,0
0,1,0,9.79,0
0,1,0,9.79,0
0,2,0,9.18,0
0,5,0,8.68,0
0,0,0,7.68,0
0,2,0,8.18,0
0,1,0,7.68,0
0,0,0,7.68,0
0,2,0,6.68,0
0,2,0,0.28,0
0,2,0,4.68,0
0,5,0,6.68,0
0,3,0,7.68,0
1,8,1.8,7.68,0
0,5,0,6.68,0
0,3,0,6.68,0
0,2,0,6.68,0
0,3,0,6.68,0
0,2,0,6.68,0
0,4,0,6.68,0
0,1,0,6.68,0
0,2,0,6.68,0
0,1,0,7.68,0
0,3,0,7.68,0
0,1,0,6.68,0
0,2,0,6.68,0
0,2,0,6.68,0
0,2,0,6.68,0
0,2,0,6.68,0
0,4,0,7.18,0
0,2,0,9.29,0
0,2,0,9.29,0
0,3,0,9.29,0
0,2,0,9.29,0
0,2,0,9.68,0
0,1,0,8.68,0
0,4,0,8.68,0
1,7,3.52,7.68,0
0,2,0,7.68,0
0,4,0,7.68,0
0,2,0,6.68,0
0,3,0,5.68,0
0,1,0,5.68,0
0,1,0,5.68,0
0,5,0,5.68,0
0,2,0,5.68,0
0,2,0,5.68,0
0,6,0,9.29,0
0,2,0,8.68,0
0,2,0,7.68,0
0,1,0,6.68,0
0,2,0,6.68,0
0,5,0,6.68,0
0,1,0,4.68,0
0,4,0,9.29,0
0,1,0,9.18,0
0,2,0,9.18,0
0,2,0,9.18,0
0,2,0,9.18,0
0,2,0,7.68,0
0,2,0,7.68,0
0,1,0,3.72,0
0,1,0,3.72,0
